"id","nome_antigo","nome_novo","gif_antigo","gif_novo","classificacao_antiga","grupo_principal_novo","secundarias_novas","descricao_atualizada","status","observacao"
"media_2c6aecde2c95ce11e1f1","Crucifixo inclinado com halteres","Crucifixo inclinado com halteres","gifs/Exercícios sem marca d'água/Crucifixo inclinada com halteres.gif","gifs/Exercícios sem marca d'água/Crucifixo inclinada com halteres.gif","Peito | Halteres | Banco | Ombros","Peito","Ombros | Halteres | Banco | Academia | Casa","true","mapped","ID e mídia preservados"
"media_4a8ca29ae7cf9cd317ed","Crucifixo inclinado na polia","Crucifixo inclinado na polia","gifs/peitoral/Crucifixo inclinado na polia.gif","gifs/peitoral/Crucifixo inclinado na polia.gif","Peito | Ombros | Banco | Polia/Cabo","Peito","Ombros | Banco | Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
"media_255c8274bb07b4c98a54","Crucifixo inclinado no cabo","Crucifixo inclinado no cabo","gifs/Exercícios sem marca d'água/Crucifixo de cabo inclinada.gif","gifs/Exercícios sem marca d'água/Crucifixo de cabo inclinada.gif","Peito | Polia/Cabo | Banco | Ombros","Peito","Ombros | Polia/Cabo | Banco | Academia","true","mapped","ID e mídia preservados"
"media_c97dcc5db2496e206217","Crucifixo inverso com elástico","Crucifixo inverso com elástico","gifs/Exercícios sem marca d'água/exercicios_renomeados_pt_br/024_crucifixo_inverso_com_elastico.gif","gifs/Exercícios sem marca d'água/exercicios_renomeados_pt_br/024_crucifixo_inverso_com_elastico.gif","Ombros | Elástico | Academia","Ombros","Elástico | Academia","true","mapped","ID e mídia preservados"
"media_f67ee999bfd92c19abed","Crucifixo inverso com halteres","Crucifixo inverso com halteres","gifs/Exercícios sem marca d'água/Crucifixo inverso com halteres.gif","gifs/Exercícios sem marca d'água/Crucifixo inverso com halteres.gif","Ombros | Halteres | Academia","Ombros","Halteres | Academia","true","mapped","ID e mídia preservados"
"media_cba4622dfbd6bd12a0f8","Crucifixo inverso com halteres no banco inclinado","Crucifixo inverso com halteres no banco inclinado","gifs/trapézio/Encolher de ombros inclinado com halteres.gif","gifs/trapézio/Encolher de ombros inclinado com halteres.gif","Ombros | Halteres | Banco | Costas","Ombros","Costas | Halteres | Banco | Academia | Casa","true","mapped","ID e mídia preservados"
"media_2b2562486ff20796d06d","Crucifixo inverso curvado com halteres","Crucifixo inverso curvado com halteres","gifs/trapézio/Behind the back com barra encolhimento.gif","gifs/trapézio/Behind the back com barra encolhimento.gif","Ombros | Halteres | Costas","Ombros","Costas | Halteres | Casa | Academia","true","mapped","ID e mídia preservados"
"media_1445d3b8069de7fdea0d","Crucifixo inverso curvado no cabo","Crucifixo inverso curvado no cabo","gifs/Exercícios sem marca d'água/Curvado sobre a crucifixo inverso do cabo.gif","gifs/Exercícios sem marca d'água/Curvado sobre a crucifixo inverso do cabo.gif","Ombros | Polia/Cabo | Academia","Ombros","Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
"media_af9c1c99fc50e5aaf97e","Crucifixo inverso deitado no cabo","Crucifixo inverso deitado no cabo","gifs/Exercícios sem marca d'água/Cabo deitado crucifixo inverso.gif","gifs/Exercícios sem marca d'água/Cabo deitado crucifixo inverso.gif","Ombros | Polia/Cabo | Academia","Ombros","Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
"media_3662cab0479c91c94a18","Crucifixo inverso na máquina","Crucifixo inverso na máquina","gifs/Exercícios sem marca d'água/Crucifixo traseira da máquina delt.gif","gifs/Exercícios sem marca d'água/Crucifixo traseira da máquina delt.gif","Ombros | Máquina | Academia","Ombros","Máquina | Academia","true","mapped","ID e mídia preservados"
"media_7cbc2aa6b7aac26f7867","Crucifixo inverso na máquina - Variação 2","Crucifixo inverso na máquina - Variação 2","gifs/trapézio/Mergulhos da escápula - Variação 2.gif","gifs/trapézio/Mergulhos da escápula - Variação 2.gif","Ombros | Máquina | Costas","Ombros","Costas | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_b7df7a6225ba47ca7abc","Crucifixo inverso na polia","Crucifixo inverso na polia","gifs/trapézio/Encolher de ombros - Variação 2.gif","gifs/trapézio/Encolher de ombros - Variação 2.gif","Ombros | Polia/Cabo | Costas","Ombros","Costas | Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
"media_00291dd66ebf0d854707","Crucifixo inverso no cabo","Crucifixo inverso no cabo","gifs/Exercícios sem marca d'água/Cabo traseiro delt fly.gif","gifs/Exercícios sem marca d'água/Cabo traseiro delt fly.gif","Ombros | Polia/Cabo | Academia","Ombros","Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
"media_ac4c5eb53924b9ec55a9","Crucifixo inverso no crossover","Crucifixo inverso no crossover","gifs/ombros/Remada alta com halteres.gif","gifs/ombros/Remada alta com halteres.gif","Ombros | Polia/Cabo | Academia","Ombros","Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
"media_54b8732bc63c52be47e2","Crucifixo inverso sentado com halteres","Crucifixo inverso sentado com halteres","gifs/ombros/Haltere sentado curvado sobre a remada delt traseira.gif","gifs/ombros/Haltere sentado curvado sobre a remada delt traseira.gif","Ombros | Halteres | Banco | Academia","Ombros","Halteres | Banco | Academia","true","mapped","ID e mídia preservados"
"media_4869c65d56b41321ed21","Crucifixo na máquina","Crucifixo na máquina","gifs/Exercícios sem marca d'água/Crucifixo da máquina.gif","gifs/Exercícios sem marca d'água/Crucifixo da máquina.gif","Peito | Máquina | Ombros | Academia","Peito","Ombros | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_d20403381df0571c142e","Crucifixo na máquina (peck deck)","Crucifixo na máquina (peck deck)","gifs/peitoral/Crucifixo na máquina - Peck deck.gif","gifs/peitoral/Crucifixo na máquina - Peck deck.gif","Peito | Ombros | Máquina","Peito","Ombros | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_b6be818c5e7cb37291bf","Crucifixo na máquina (peck deck) - Variação 2","Crucifixo na máquina (peck deck) - Variação 2","gifs/peitoral/Supino sentado na máquina - Variação.gif","gifs/peitoral/Supino sentado na máquina - Variação.gif","Peito | Ombros | Máquina","Peito","Ombros | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_b034e0ce260ef775a4f9","Crucifixo na polia baixa","Crucifixo na polia baixa","gifs/peitoral/Cruzamento de cabo alto.gif","gifs/peitoral/Cruzamento de cabo alto.gif","Peito | Ombros | Polia/Cabo","Peito","Ombros | Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
"media_9866e9a1860f638ad34e","Crucifixo na polia em pé","Crucifixo na polia em pé","gifs/peitoral/Prensa de martelo com halteres inclinado.gif","gifs/peitoral/Prensa de martelo com halteres inclinado.gif","Peito | Ombros | Polia/Cabo","Peito","Ombros | Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
"media_1d89a5ababf594223173","Crucifixo no peck deck","Crucifixo no peck deck","gifs/Exercícios sem marca d'água/Crucifixo do convés pec.gif","gifs/Exercícios sem marca d'água/Crucifixo do convés pec.gif","Peito | Máquina | Ombros | Academia","Peito","Ombros | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_632495ff8c3413c080b9","Crucifixo reto na polia deitado","Crucifixo reto na polia deitado","gifs/peitoral/Supino reto com halteres - Variação 2.gif","gifs/peitoral/Supino reto com halteres - Variação 2.gif","Peito | Ombros | Banco | Polia/Cabo","Peito","Ombros | Banco | Polia/Cabo | Academia | Casa","true","mapped","ID e mídia preservados"
"media_71812b4fefce604106b6","Crucifixo sentado na polia","Crucifixo sentado na polia","gifs/peitoral/Crucifixo sentado na polia.gif","gifs/peitoral/Crucifixo sentado na polia.gif","Peito | Ombros | Banco | Polia/Cabo","Peito","Ombros | Banco | Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
"media_01bec319901abd9600f1","Crucifixo unilateral declinado no cabo","Crucifixo unilateral declinado no cabo","gifs/Exercícios sem marca d'água/Crucifixo de cabo com declínio de um braço.gif","gifs/Exercícios sem marca d'água/Crucifixo de cabo com declínio de um braço.gif","Peito | Polia/Cabo | Banco | Ombros","Peito","Ombros | Polia/Cabo | Banco | Academia","true","mapped","ID e mídia preservados"
"media_310d735ee620e16a3041","Crucifixo unilateral na polia alta","Crucifixo unilateral na polia alta","gifs/peitoral/Cruzamento de cabo de braço único.gif","gifs/peitoral/Cruzamento de cabo de braço único.gif","Peito | Ombros | Polia/Cabo","Peito","Ombros | Polia/Cabo | Academia","true","mapped","ID e mídia preservados"
"media_41da759efb2c7a9bcaf4","Crunch com elevação da perna","Crunch com elevação da perna","gifs/Exercícios sem marca d'água/Crunch com elevação da perna.gif","gifs/Exercícios sem marca d'água/Crunch com elevação da perna.gif","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_689629e11f014249d919","Crunch com joelhos elevados","Crunch com joelhos elevados","gifs/Exercícios sem marca d'água/Dobra crocante.gif","gifs/Exercícios sem marca d'água/Dobra crocante.gif","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_9f314bcac05ad81cd3bc","Crunch com joelhos flexionados","Crunch com joelhos flexionados","gifs/abdominais/Alpinista - Variação 2.gif","gifs/abdominais/Alpinista - Variação 2.gif","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_36d0689945413594996c","Crunch curto com pernas estendidas","Crunch curto com pernas estendidas","gifs/abdominais/Lançamento de barra - Variação 2.gif","gifs/abdominais/Lançamento de barra - Variação 2.gif","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_786aebbbab78a204a78c","Crunch tradicional","Crunch tradicional","gifs/abdominais/Crunch com elevação da perna - Variação 3.gif","gifs/abdominais/Crunch com elevação da perna - Variação 3.gif","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_ccd352815ced24e4f303","Cruz de ferro com halteres","Cruz de ferro com halteres","gifs/Exercícios sem marca d'água/Cruz de ferro com halteres.gif","gifs/Exercícios sem marca d'água/Cruz de ferro com halteres.gif","Corpo inteiro | Halteres | Academia","Corpo inteiro","Halteres | Academia","true","mapped","ID e mídia preservados"
"media_f114a46b8a4e119f875b","Círculo com um braço","Círculo com um braço","gifs/Exercícios sem marca d'água/Círculos com os braços único.gif","gifs/Exercícios sem marca d'água/Círculos com os braços único.gif","Mobilidade | Sem aparelhos | Casa","Mobilidade","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_f151c8d0af26673a8358","Círculos com os braços","Círculos com os braços","gifs/Exercícios sem marca d'água/Círculos com os braços.gif","gifs/Exercícios sem marca d'água/Círculos com os braços.gif","Mobilidade | Sem aparelhos | Casa","Mobilidade","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_3c20bf7d10405945bec4","Dead bug","Dead bug","gifs/Exercícios sem marca d'água/Inseto morto.gif","gifs/Exercícios sem marca d'água/Inseto morto.gif","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_da39b27821f4e15dfa88","Dead bug (inseto morto)","Dead bug (inseto morto)","gifs/abdominais/Weighted deitado twist.gif","gifs/abdominais/Weighted deitado twist.gif","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_2aa3a12a2f26138e1fd1","Dead bug com braços elevados","Dead bug com braços elevados","gifs/Exercícios sem marca d'água/Mãos no ar, inseto morto.gif","gifs/Exercícios sem marca d'água/Mãos no ar, inseto morto.gif","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core","Sem aparelhos | Casa","true","mapped","ID e mídia preservados"
"media_ca799fce1a672240b906","Dedos dos pés na barra","Dedos dos pés na barra","gifs/Exercícios sem marca d'água/Dedos dos pés na barra.gif","gifs/Exercícios sem marca d'água/Dedos dos pés na barra.gif","Abdômen/Core | Barra fixa | Academia","Abdômen/Core","Barra fixa | Academia","true","mapped","ID e mídia preservados"
"media_51b178e5a9acf9aa2c1f","Desenvolvimento alternado com barra EZ","Desenvolvimento alternado com barra EZ","gifs/Exercícios sem marca d'água/Ez bar imprensa dissimulada.gif","gifs/Exercícios sem marca d'água/Ez bar imprensa dissimulada.gif","Ombros | Barra | Tríceps | Academia","Ombros","Tríceps | Barra | Academia","true","mapped","ID e mídia preservados"
"media_f86a0c1ca1e275ae71f5","Desenvolvimento alternado com halteres em pé","Desenvolvimento alternado com halteres em pé","gifs/Exercícios sem marca d'água/Supino alternado com halteres em pé.gif","gifs/Exercícios sem marca d'água/Supino alternado com halteres em pé.gif","Ombros | Halteres | Tríceps | Academia","Ombros","Tríceps | Halteres | Academia","true","mapped","ID e mídia preservados"
"media_1f0a76569a43523117a0","Desenvolvimento alternado com halteres em pé - Variação 2","Desenvolvimento alternado com halteres em pé - Variação 2","gifs/ombros/Face pull with resistance band - Variação 3.gif","gifs/ombros/Face pull with resistance band - Variação 3.gif","Ombros | Halteres | Academia","Ombros","Halteres | Academia","true","mapped","ID e mídia preservados"
"media_b5a9f739d2b6ef4a3158","Desenvolvimento atrás da nuca na máquina Smith","Desenvolvimento atrás da nuca na máquina Smith","gifs/Exercícios sem marca d'água/Máquina smith atrás do pescoço.gif","gifs/Exercícios sem marca d'água/Máquina smith atrás do pescoço.gif","Ombros | Máquina | Tríceps | Academia","Ombros","Tríceps | Máquina | Academia","true","mapped","ID e mídia preservados"
"media_30a01fe445607e39f555","Desenvolvimento com barra sentado","Desenvolvimento com barra sentado","gifs/Exercícios sem marca d'água/Desenvolvimento de ombros com barra.gif","gifs/Exercícios sem marca d'água/Desenvolvimento de ombros com barra.gif","Ombros | Barra | Tríceps | Academia","Ombros","Tríceps | Barra | Academia","true","mapped","ID e mídia preservados"
"media_0f94dcbd29df44bcba5c","Desenvolvimento com halteres em pegada neutra","Desenvolvimento com halteres em pegada neutra","gifs/ombros/Elevação frontal da placa de peso - Variação 7.gif","gifs/ombros/Elevação frontal da placa de peso - Variação 7.gif","Ombros | Halteres | Academia","Ombros","Halteres | Academia","true","mapped","ID e mídia preservados"
"media_a78f6e5ec3ac66fbe9ca","Desenvolvimento com halteres em pegada neutra - Variação 2","Desenvolvimento com halteres em pegada neutra - Variação 2","gifs/ombros/Face pull with resistance band.gif","gifs/ombros/Face pull with resistance band.gif","Ombros | Halteres | Academia","Ombros","Halteres | Academia","true","mapped","ID e mídia preservados"
"media_35ef171dc96ee35d9b54","Desenvolvimento com halteres em pé e pegada neutra","Desenvolvimento com halteres em pé e pegada neutra","gifs/Exercícios sem marca d'água/Halteres em pé com as palmas das mãos na imprensa.gif","gifs/Exercícios sem marca d'água/Halteres em pé com as palmas das mãos na imprensa.gif","Antebraços | Halteres | Academia","Antebraços","Halteres | Academia","true","mapped","ID e mídia preservados"
"media_b1e35224e3747566ebaf","Desenvolvimento com halteres sentado","Desenvolvimento com halteres sentado","gifs/ombros/Face pull with resistance band - Variação 2.gif","gifs/ombros/Face pull with resistance band - Variação 2.gif","Ombros | Halteres | Banco | Academia","Ombros","Halteres | Banco | Academia","true","mapped","ID e mídia preservados"
"media_0b8f566d689b143e2c02","Desenvolvimento com halteres sentado - Variação 2","Desenvolvimento com halteres sentado - Variação 2","gifs/ombros/Máquina de elevação lateral - Variação 2.gif","gifs/ombros/Máquina de elevação lateral - Variação 2.gif","Ombros | Halteres | Banco | Academia","Ombros","Halteres | Banco | Academia","true","mapped","ID e mídia preservados"
